Match_id,Date,Season,RoundNumber,Team,Elo,RoundStatus
9756.0,2019-04-14,2019,4,Hawthorn,1651.109,Past Round
9765.0,2019-04-22,2019,5,Hawthorn,1600.714,Past Round
9773.0,2019-04-28,2019,6,Hawthorn,1567.32,Past Round
9776.0,2019-05-04,2019,7,Hawthorn,1573.392,Past Round
9791.0,2019-05-12,2019,8,Hawthorn,1542.021,Past Round
9800.0,2019-05-19,2019,9,Hawthorn,1582.499,Past Round
9803.0,2019-05-25,2019,10,Hawthorn,1565.363,Past Round
9815.0,2019-06-01,2019,11,Hawthorn,1591.067,Past Round
9827.0,2019-06-14,2019,13,Hawthorn,1547.013,Past Round
9833.0,2019-06-21,2019,14,Hawthorn,1516.385,Past Round
9840.0,2019-06-29,2019,15,Hawthorn,1489.669,Past Round
9847.0,2019-07-05,2019,16,Hawthorn,1468.013,Past Round
9858.0,2019-07-13,2019,17,Hawthorn,1511.459,Past Round
9871.0,2019-07-21,2019,18,Hawthorn,1531.563,Past Round
9875.0,2019-07-27,2019,19,Hawthorn,1583.78,Past Round
9883.0,2019-08-02,2019,20,Hawthorn,1542.088,Past Round
9892.0,2019-08-09,2019,21,Hawthorn,1506.602,Past Round
9909.0,2019-08-18,2019,22,Hawthorn,1555.311,Past Round
9914.0,2019-08-24,2019,23,Hawthorn,1560.303,Past Round
9935.0,2020-03-22,2020,1,Hawthorn,1611.44,Past Round
10127.0,2020-06-12,2020,2,Hawthorn,1637.009,Past Round
10135.0,2020-06-18,2020,3,Hawthorn,1608.135,Past Round
10152.0,2020-06-28,2020,4,Hawthorn,1662.848,Past Round
10190.0,2020-07-05,2020,5,Hawthorn,1683.357,Past Round
10210.0,2020-07-10,2020,6,Hawthorn,1652.931,Past Round
10224.0,2020-07-19,2020,7,Hawthorn,1624.934,Past Round
10230.0,2020-07-25,2020,8,Hawthorn,1569.614,Past Round
10237.0,2020-07-31,2020,9,Hawthorn,1528.529,Past Round
10257.0,2020-08-10,2020,11,Hawthorn,1555.447,Past Round
10267.0,2020-08-16,2020,12,Hawthorn,1512.405,Past Round
10271.0,2020-08-22,2020,13,Hawthorn,1495.269,Past Round
10278.0,2020-08-27,2020,14,Hawthorn,1475.232,Past Round
10286.0,2020-09-01,2020,15,Hawthorn,1435.091,Past Round
10293.0,2020-09-06,2020,16,Hawthorn,1380.783,Past Round
10306.0,2020-09-13,2020,17,Hawthorn,1356.361,Past Round
10314.0,2020-09-20,2020,18,Hawthorn,1330.995,Past Round
10331.0,2021-03-20,2021,1,Hawthorn,1348.063,Past Round
10342.0,2021-03-28,2021,2,Hawthorn,1390.565,Past Round
10353.0,2021-04-05,2021,3,Hawthorn,1380.513,Past Round
10362.0,2021-04-11,2021,4,Hawthorn,1369.516,Past Round
10370.0,2021-04-18,2021,5,Hawthorn,1340.372,Past Round
10378.0,2021-04-25,2021,6,Hawthorn,1317.974,Past Round
10386.0,2021-05-01,2021,7,Hawthorn,1347.456,Past Round
10392.0,2021-05-09,2021,8,Hawthorn,1326.677,Past Round
10401.0,2021-05-15,2021,9,Hawthorn,1308.529,Past Round
10409.0,2021-05-22,2021,10,Hawthorn,1257.662,Past Round
10423.0,2021-05-29,2021,11,Hawthorn,1234.32,Past Round
10435.0,2021-06-11,2021,13,Hawthorn,1201.398,Past Round
10441.0,2021-06-20,2021,14,Hawthorn,1255.909,Past Round
10448.0,2021-06-27,2021,15,Hawthorn,1228.047,Past Round
10456.0,2021-07-03,2021,16,Hawthorn,1282.895,Past Round
10466.0,2021-07-10,2021,17,Hawthorn,1270.077,Past Round
10474.0,2021-07-17,2021,18,Hawthorn,1239.583,Past Round
10496.0,2021-07-24,2021,19,Hawthorn,1265.691,Past Round
10533.0,2021-08-01,2021,20,Hawthorn,1235.197,Past Round
10501.0,2021-08-08,2021,21,Hawthorn,1291.731,Past Round
10511.0,2021-08-14,2021,22,Hawthorn,1328.431,Past Round
10520.0,2021-08-21,2021,23,Hawthorn,1379.636,Past Round
10550.0,2022-03-20,2022,1,Hawthorn,1394.478,Past Round
10557.0,2022-03-26,2022,2,Hawthorn,1411.007,Past Round
10568.0,2022-04-03,2022,3,Hawthorn,1467.541,Past Round
10578.0,2022-04-10,2022,4,Hawthorn,1435.698,Past Round
10588.0,2022-04-18,2022,5,Hawthorn,1402.776,Past Round
10596.0,2022-04-25,2022,6,Hawthorn,1453.239,Past Round
10601.0,2022-04-30,2022,7,Hawthorn,1426.456,Past Round
10612.0,2022-05-07,2022,8,Hawthorn,1419.44,Past Round
10617.0,2022-05-14,2022,9,Hawthorn,1386.585,Past Round
10628.0,2022-05-22,2022,10,Hawthorn,1356.564,Past Round
10640.0,2022-05-28,2022,11,Hawthorn,1409.928,Past Round
10643.0,2022-06-05,2022,12,Hawthorn,1376.668,Past Round
10654.0,2022-06-11,2022,13,Hawthorn,1342.127,Past Round
10667.0,2022-06-24,2022,15,Hawthorn,1327.757,Past Round
10675.0,2022-07-03,2022,16,Hawthorn,1314.939,Past Round
10683.0,2022-07-10,2022,17,Hawthorn,1291.394,Past Round
10691.0,2022-07-17,2022,18,Hawthorn,1319.594,Past Round
10700.0,2022-07-23,2022,19,Hawthorn,1341.722,Past Round
10711.0,2022-07-30,2022,20,Hawthorn,1365.806,Past Round
10718.0,2022-08-06,2022,21,Hawthorn,1346.242,Past Round
10727.0,2022-08-14,2022,22,Hawthorn,1377.478,Past Round
10738.0,2022-08-21,2022,23,Hawthorn,1360.41,Past Round
10758.0,2023-03-19,2023,1,Hawthorn,1337.135,Past Round
10766.0,2023-03-26,2023,2,Hawthorn,1299.558,Past Round
10771.0,2023-04-01,2023,3,Hawthorn,1293.014,Past Round
10786.0,2023-04-10,2023,4,Hawthorn,1311.971,Past Round
10960.0,2023-04-16,2023,5,Hawthorn,1304.685,Past Round
10800.0,2023-04-23,2023,6,Hawthorn,1273.989,Past Round
10808.0,2023-04-29,2023,7,Hawthorn,1243.361,Past Round
10819.0,2023-05-06,2023,8,Hawthorn,1233.444,Past Round
10827.0,2023-05-13,2023,9,Hawthorn,1218.467,Past Round
10838.0,2023-05-21,2023,10,Hawthorn,1207.875,Past Round
10842.0,2023-05-27,2023,11,Hawthorn,1227.372,Past Round
10851.0,2023-06-03,2023,12,Hawthorn,1283.569,Past Round
10859.0,2023-06-10,2023,13,Hawthorn,1276.081,Past Round
10876.0,2023-06-25,2023,15,Hawthorn,1330.929,Past Round
10880.0,2023-07-02,2023,16,Hawthorn,1308.734,Past Round
10889.0,2023-07-08,2023,17,Hawthorn,1274.8,Past Round
10900.0,2023-07-16,2023,18,Hawthorn,1255.978,Past Round
10909.0,2023-07-22,2023,19,Hawthorn,1278.106,Past Round
10917.0,2023-07-30,2023,20,Hawthorn,1265.558,Past Round
10925.0,2023-08-05,2023,21,Hawthorn,1238.842,Past Round
10934.0,2023-08-13,2023,22,Hawthorn,1298.412,Past Round
10943.0,2023-08-20,2023,23,Hawthorn,1344.624,Past Round
10953.0,2023-08-26,2023,24,Hawthorn,1334.302,Past Round
10973.0,2024-03-16,2024,1,Hawthorn,1303.808,Past Round
10983.0,2024-03-23,2024,2,Hawthorn,1280.466,Past Round
10995.0,2024-04-01,2024,3,Hawthorn,1265.084,Past Round
11004.0,2024-04-07,2024,4,Hawthorn,1248.083,Past Round
11009.0,2024-04-13,2024,5,Hawthorn,1241.741,Past Round
11020.0,2024-04-21,2024,6,Hawthorn,1221.3,Past Round
11029.0,2024-04-28,2024,7,Hawthorn,1242.956,Past Round
11037.0,2024-05-05,2024,8,Hawthorn,1230.205,Past Round
11042.0,2024-05-11,2024,9,Hawthorn,1282.084,Past Round
11055.0,2024-05-19,2024,10,Hawthorn,1320.673,Past Round
11063.0,2024-05-26,2024,11,Hawthorn,1310.081,Past Round
11068.0,2024-06-01,2024,12,Hawthorn,1360.611,Past Round
11075.0,2024-06-08,2024,13,Hawthorn,1394.545,Past Round
11083.0,2024-06-15,2024,14,Hawthorn,1439.206,Past Round
11101.0,2024-06-30,2024,16,Hawthorn,1468.62,Past Round
11104.0,2024-07-06,2024,17,Hawthorn,1482.72,Past Round
11113.0,2024-07-13,2024,18,Hawthorn,1460.659,Past Round
11125.0,2024-07-20,2024,19,Hawthorn,1500.935,Past Round
11136.0,2024-07-28,2024,20,Hawthorn,1538.04,Past Round
11141.0,2024-08-04,2024,21,Hawthorn,1571.704,Past Round
11148.0,2024-08-11,2024,22,Hawthorn,1549.509,Past Round
11160.0,2024-08-18,2024,23,Hawthorn,1593.36,Past Round
11168.0,2024-08-24,2024,24,Hawthorn,1601.051,Past Round
11179.0,2024-09-06,2024,25,Hawthorn,1605.234,Past Round
11182.0,2024-09-13,2024,26,Hawthorn,1648.006,Past Round
11188.0,2025-03-07,2025,0,Hawthorn,1622.842,Past Round
11192.0,2025-03-14,2025,1,Hawthorn,1668.65,Past Round
11200.0,2025-03-20,2025,2,Hawthorn,1682.885,Past Round
11212.0,2025-03-29,2025,3,Hawthorn,1708.791,Past Round
11231.0,2025-04-13,2025,5,Hawthorn,1738.003,Past Round
11240.0,2025-04-21,2025,6,Hawthorn,1699.346,Past Round
11249.0,2025-04-27,2025,7,Hawthorn,1668.043,Past Round
11257.0,2025-05-04,2025,8,Hawthorn,1671.821,Past Round
11261.0,2025-05-10,2025,9,Hawthorn,1678.028,Past Round
11268.0,2025-05-15,2025,10,Hawthorn,1699.481,Past Round
11280.0,2025-05-24,2025,11,Hawthorn,1659.138,Past Round
11287.0,2025-05-30,2025,12,Hawthorn,1630.196,Past Round
11293.0,2025-06-05,2025,13,Hawthorn,1611.913,Past Round
11302.0,2025-06-13,2025,14,Hawthorn,1651.379,Past Round
11319.0,2025-06-28,2025,16,Hawthorn,1677.825,Past Round
11323.0,2025-07-05,2025,17,Hawthorn,1683.222,Past Round
11339.0,2025-07-12,2025,18,Hawthorn,1704.001,Past Round
11346.0,2025-07-19,2025,19,Hawthorn,1668.718,Past Round
11354.0,2025-07-24,2025,20,Hawthorn,1690.576,Past Round
11365.0,2025-08-01,2025,21,Hawthorn,1703.866,Past Round
11372.0,2025-08-07,2025,22,Hawthorn,1675.194,Past Round
11380.0,2025-08-16,2025,23,Hawthorn,1707.914,Past Round
11391.0,2025-08-24,2025,24,Hawthorn,1717.224,Past Round
11398.0,2025-09-06,2025,25,Hawthorn,1694.624,Past Round
11400.0,2025-09-12,2025,26,Hawthorn,1737.193,Past Round
11402.0,2025-09-19,2025,27,Hawthorn,1775.242,Past Round
11407.0,2026-03-07,2026,0,Hawthorn,1748.459,Past Round
11411.0,2026-03-13,2026,1,Hawthorn,1717.493,Past Round
11419.0,2026-03-19,2026,2,Hawthorn,1727.882,Past Round
11440.0,2026-04-06,2026,4,Hawthorn,1753.788,Past Round
11446.0,2026-04-11,2026,5,Hawthorn,1785.563,Past Round
11454.0,2026-04-18,2026,6,Hawthorn,1813.358,Past Round
11461.0,2026-04-25,2026,7,Hawthorn,1820.981,Past Round
11468.0,2026-04-30,2026,8,Hawthorn,1837.307,Past Round
11477.0,2026-05-07,2026,9,Hawthorn,1832.045,Past Round
11490.0,2026-05-16,2026,10,Hawthorn,1801.079,Past Round
11495.0,2026-05-21,2026,11,Hawthorn,1750.009,Past Round
11504.0,2026-05-28,2026,12,Hawthorn,1773.554,Past Round
11512.0,2026-06-05,2026,13,Hawthorn,1792.039,Past Round
11527.0,2026-06-19,2026,15,Hawthorn,1745.557,Past Round
11536.0,2026-06-26,2026,16,Hawthorn,1771.598,Past Round
11544.0,2026-07-04,2026,17,Hawthorn,1786.305,Past Round
11550.0,2026-07-11,2026,18,Hawthorn,1730.917,Past Round
11563.0,2026-07-19,2026,19,Hawthorn,1754.394,Past Round
11579.0,2026-07-25,2026,20,Hawthorn,1758.914,Next Round
11586.0,2026-08-01,2026,21,Hawthorn,1758.914,Future Round
11593.0,2026-08-07,2026,22,Hawthorn,1758.914,Future Round
11605.0,2026-08-10,2026,23,Hawthorn,1758.914,Future Round
11618.0,2026-08-17,2026,24,Hawthorn,1758.914,Future Round
5346.0,2012-03-31,2012,1,Melbourne,1500.0,Past Round
5355.0,2012-04-07,2012,2,Melbourne,1461.208,Past Round
5362.0,2012-04-14,2012,3,Melbourne,1437.326,Past Round
5378.0,2012-04-22,2012,4,Melbourne,1408.384,Past Round
5384.0,2012-04-28,2012,5,Melbourne,1369.188,Past Round
5390.0,2012-05-05,2012,6,Melbourne,1338.56,Past Round
5397.0,2012-05-11,2012,7,Melbourne,1321.492,Past Round
5409.0,2012-05-19,2012,8,Melbourne,1295.181,Past Round
5422.0,2012-05-27,2012,9,Melbourne,1281.553,Past Round
5429.0,2012-06-02,2012,10,Melbourne,1267.318,Past Round
5438.0,2012-06-11,2012,11,Melbourne,1326.214,Past Round
5449.0,2012-06-24,2012,13,Melbourne,1308.876,Past Round
5458.0,2012-07-01,2012,14,Melbourne,1335.389,Past Round
5462.0,2012-07-07,2012,15,Melbourne,1314.88,Past Round
5470.0,2012-07-14,2012,16,Melbourne,1288.367,Past Round
5482.0,2012-07-21,2012,17,Melbourne,1263.473,Past Round
5489.0,2012-07-28,2012,18,Melbourne,1229.539,Past Round
5502.0,2012-08-05,2012,19,Melbourne,1218.205,Past Round
5506.0,2012-08-11,2012,20,Melbourne,1245.258,Past Round
5516.0,2012-08-18,2012,21,Melbourne,1231.293,Past Round
5531.0,2012-08-26,2012,22,Melbourne,1267.993,Past Round
5539.0,2012-09-01,2012,23,Melbourne,1253.353,Past Round
5556.0,2013-03-31,2013,1,Melbourne,1243.976,Past Round
5564.0,2013-04-06,2013,2,Melbourne,1206.669,Past Round
5570.0,2013-04-13,2013,3,Melbourne,1192.299,Past Round
5583.0,2013-04-21,2013,4,Melbourne,1177.255,Past Round
5593.0,2013-04-28,2013,5,Melbourne,1200.935,Past Round
5602.0,2013-05-05,2013,6,Melbourne,1184.272,Past Round
5611.0,2013-05-12,2013,7,Melbourne,1171.926,Past Round
5620.0,2013-05-19,2013,8,Melbourne,1136.912,Past Round
5630.0,2013-05-26,2013,9,Melbourne,1127.13,Past Round
5637.0,2013-06-02,2013,10,Melbourne,1122.34,Past Round
5645.0,2013-06-10,2013,11,Melbourne,1117.955,Past Round
5654.0,2013-06-22,2013,13,Melbourne,1109.252,Past Round
5662.0,2013-06-29,2013,14,Melbourne,1093.061,Past Round
5673.0,2013-07-07,2013,15,Melbourne,1130.975,Past Round
5678.0,2013-07-13,2013,16,Melbourne,1124.701,Past Round
5689.0,2013-07-20,2013,17,Melbourne,1121.598,Past Round
5696.0,2013-07-27,2013,18,Melbourne,1104.125,Past Round
5704.0,2013-08-03,2013,19,Melbourne,1086.382,Past Round
5716.0,2013-08-10,2013,20,Melbourne,1048.535,Past Round
5727.0,2013-08-18,2013,21,Melbourne,1032.141,Past Round
5731.0,2013-08-24,2013,22,Melbourne,1027.486,Past Round
5742.0,2013-09-01,2013,23,Melbourne,1019.66,Past Round
5764.0,2014-03-22,2014,1,Melbourne,1007.044,Past Round
5773.0,2014-03-30,2014,2,Melbourne,994.901,Past Round
5781.0,2014-04-06,2014,3,Melbourne,983.297,Past Round
5785.0,2014-04-12,2014,4,Melbourne,955.974,Past Round
5799.0,2014-04-20,2014,5,Melbourne,1016.894,Past Round
5807.0,2014-04-26,2014,6,Melbourne,997.262,Past Round
5814.0,2014-05-03,2014,7,Melbourne,990.651,Past Round
5823.0,2014-05-10,2014,8,Melbourne,1052.178,Past Round
5828.0,2014-05-17,2014,9,Melbourne,1027.554,Past Round
5840.0,2014-05-31,2014,11,Melbourne,1088.271,Past Round
5855.0,2014-06-09,2014,12,Melbourne,1081.39,Past Round
5864.0,2014-06-15,2014,13,Melbourne,1073.969,Past Round
5873.0,2014-06-22,2014,14,Melbourne,1134.416,Past Round
5880.0,2014-06-29,2014,15,Melbourne,1121.868,Past Round
5887.0,2014-07-05,2014,16,Melbourne,1102.911,Past Round
5893.0,2014-07-12,2014,17,Melbourne,1097.581,Past Round
5904.0,2014-07-20,2014,18,Melbourne,1091.712,Past Round
5916.0,2014-08-03,2014,19,Melbourne,1085.236,Past Round
5922.0,2014-08-09,2014,20,Melbourne,1063.378,Past Round
5935.0,2014-08-17,2014,21,Melbourne,1061.826,Past Round
5941.0,2014-08-23,2014,22,Melbourne,1020.943,Past Round
5952.0,2014-08-30,2014,23,Melbourne,1013.117,Past Round
5965.0,2015-04-04,2015,1,Melbourne,1008.395,Past Round
5975.0,2015-04-11,2015,2,Melbourne,1055.957,Past Round
5984.0,2015-04-18,2015,3,Melbourne,1033.019,Past Round
5991.0,2015-04-24,2015,4,Melbourne,1027.42,Past Round
6006.0,2015-05-03,2015,5,Melbourne,1090.161,Past Round
6014.0,2015-05-09,2015,6,Melbourne,1085.776,Past Round
6020.0,2015-05-16,2015,7,Melbourne,1080.446,Past Round
6034.0,2015-05-24,2015,8,Melbourne,1078.355,Past Round
6038.0,2015-05-30,2015,9,Melbourne,1126.524,Past Round
6053.0,2015-06-08,2015,10,Melbourne,1113.504,Past Round
6059.0,2015-06-14,2015,11,Melbourne,1100.416,Past Round
6065.0,2015-06-21,2015,12,Melbourne,1076.264,Past Round
6077.0,2015-07-04,2015,14,Melbourne,1140.152,Past Round
6083.0,2015-07-11,2015,15,Melbourne,1129.695,Past Round
6096.0,2015-07-19,2015,16,Melbourne,1116.607,Past Round
6106.0,2015-07-26,2015,17,Melbourne,1150.136,Past Round
6110.0,2015-08-01,2015,18,Melbourne,1113.773,Past Round
6123.0,2015-08-09,2015,19,Melbourne,1170.375,Past Round
6133.0,2015-08-16,2015,20,Melbourne,1159.378,Past Round
6142.0,2015-08-23,2015,21,Melbourne,1149.124,Past Round
6152.0,2015-08-30,2015,22,Melbourne,1122.341,Past Round
6158.0,2015-09-06,2015,23,Melbourne,1119.103,Past Round
6173.0,2016-03-26,2016,1,Melbourne,1161.942,Past Round
6183.0,2016-04-02,2016,2,Melbourne,1199.384,Past Round
6196.0,2016-04-10,2016,3,Melbourne,1174.625,Past Round
6206.0,2016-04-17,2016,4,Melbourne,1169.565,Past Round
6215.0,2016-04-24,2016,5,Melbourne,1220.837,Past Round
6218.0,2016-04-30,2016,6,Melbourne,1272.514,Past Round
6230.0,2016-05-07,2016,7,Melbourne,1228.798,Past Round
6242.0,2016-05-15,2016,8,Melbourne,1269.613,Past Round
6250.0,2016-05-22,2016,9,Melbourne,1250.184,Past Round
6255.0,2016-05-28,2016,10,Melbourne,1272.312,Past Round
6263.0,2016-06-04,2016,11,Melbourne,1249.644,Past Round
6279.0,2016-06-13,2016,12,Melbourne,1245.596,Past Round
6284.0,2016-06-19,2016,13,Melbourne,1280.137,Past Round
6297.0,2016-07-03,2016,15,Melbourne,1273.458,Past Round
6303.0,2016-07-09,2016,16,Melbourne,1261.854,Past Round
6314.0,2016-07-17,2016,17,Melbourne,1301.86,Past Round
6319.0,2016-07-23,2016,18,Melbourne,1276.426,Past Round
6331.0,2016-07-31,2016,19,Melbourne,1269.275,Past Round
6336.0,2016-08-06,2016,20,Melbourne,1297.475,Past Round
6348.0,2016-08-13,2016,21,Melbourne,1359.002,Past Round
6358.0,2016-08-21,2016,22,Melbourne,1407.778,Past Round
6367.0,2016-08-27,2016,23,Melbourne,1365.074,Past Round
9309.0,2017-03-25,2017,1,Melbourne,1356.506,Past Round
9323.0,2017-04-02,2017,2,Melbourne,1402.921,Past Round
9328.0,2017-04-08,2017,3,Melbourne,1418.438,Past Round
9336.0,2017-04-15,2017,4,Melbourne,1409.196,Past Round
9350.0,2017-04-24,2017,5,Melbourne,1367.436,Past Round
9358.0,2017-04-30,2017,6,Melbourne,1350.03,Past Round
9368.0,2017-05-07,2017,7,Melbourne,1379.781,Past Round
9375.0,2017-05-13,2017,8,Melbourne,1355.966,Past Round
9385.0,2017-05-21,2017,9,Melbourne,1415.604,Past Round
9390.0,2017-05-27,2017,10,Melbourne,1379.713,Past Round
9408.0,2017-06-12,2017,12,Melbourne,1398.4,Past Round
9414.0,2017-06-18,2017,13,Melbourne,1430.445,Past Round
9420.0,2017-06-24,2017,14,Melbourne,1484.483,Past Round
9424.0,2017-06-30,2017,15,Melbourne,1535.35,Past Round
9440.0,2017-07-09,2017,16,Melbourne,1505.666,Past Round
9447.0,2017-07-15,2017,17,Melbourne,1529.143,Past Round
9453.0,2017-07-22,2017,18,Melbourne,1503.642,Past Round
9461.0,2017-07-29,2017,19,Melbourne,1536.564,Past Round
9470.0,2017-08-05,2017,20,Melbourne,1492.78,Past Round
9484.0,2017-08-13,2017,21,Melbourne,1474.093,Past Round
9493.0,2017-08-20,2017,22,Melbourne,1507.015,Past Round
9497.0,2017-08-26,2017,23,Melbourne,1517.674,Past Round
9521.0,2018-03-25,2018,1,Melbourne,1482.391,Past Round
9527.0,2018-03-31,2018,2,Melbourne,1460.196,Past Round
9534.0,2018-04-07,2018,3,Melbourne,1477.332,Past Round
9548.0,2018-04-15,2018,4,Melbourne,1496.357,Past Round
9557.0,2018-04-24,2018,5,Melbourne,1476.928,Past Round
9565.0,2018-04-29,2018,6,Melbourne,1456.554,Past Round
9575.0,2018-05-06,2018,7,Melbourne,1492.377,Past Round
9580.0,2018-05-12,2018,8,Melbourne,1526.716,Past Round
9592.0,2018-05-20,2018,9,Melbourne,1544.661,Past Round
9601.0,2018-05-27,2018,10,Melbourne,1559.436,Past Round
9604.0,2018-06-02,2018,11,Melbourne,1598.767,Past Round
9618.0,2018-06-11,2018,12,Melbourne,1627.979,Past Round
9626.0,2018-06-22,2018,14,Melbourne,1584.6,Past Round
9637.0,2018-07-01,2018,15,Melbourne,1560.313,Past Round
9645.0,2018-07-07,2018,16,Melbourne,1508.568,Past Round
9652.0,2018-07-14,2018,17,Melbourne,1527.188,Past Round
9663.0,2018-07-21,2018,18,Melbourne,1547.629,Past Round
9672.0,2018-07-28,2018,19,Melbourne,1525.568,Past Round
9683.0,2018-08-05,2018,20,Melbourne,1571.038,Past Round
9692.0,2018-08-12,2018,21,Melbourne,1577.852,Past Round
9701.0,2018-08-19,2018,22,Melbourne,1547.156,Past Round
9709.0,2018-08-26,2018,23,Melbourne,1597.956,Past Round
9713.0,2018-09-07,2018,24,Melbourne,1632.97,Past Round
9716.0,2018-09-14,2018,25,Melbourne,1662.721,Past Round
9719.0,2018-09-22,2018,26,Melbourne,1703.334,Past Round
9723.0,2019-03-23,2019,1,Melbourne,1677.023,Past Round
9734.0,2019-03-30,2019,2,Melbourne,1628.044,Past Round
9740.0,2019-04-05,2019,3,Melbourne,1601.598,Past Round
9748.0,2019-04-11,2019,4,Melbourne,1556.195,Past Round
9761.0,2019-04-20,2019,5,Melbourne,1598.09,Past Round
9766.0,2019-04-24,2019,6,Melbourne,1545.199,Past Round
9776.0,2019-05-04,2019,7,Melbourne,1530.964,Past Round
9787.0,2019-05-11,2019,8,Melbourne,1562.335,Past Round
9793.0,2019-05-17,2019,9,Melbourne,1575.018,Past Round
9808.0,2019-05-26,2019,10,Melbourne,1555.791,Past Round
9816.0,2019-06-01,2019,11,Melbourne,1525.567,Past Round
9825.0,2019-06-10,2019,12,Melbourne,1489.339,Past Round
9834.0,2019-06-22,2019,14,Melbourne,1473.755,Past Round
9845.0,2019-06-30,2019,15,Melbourne,1502.157,Past Round
9853.0,2019-07-07,2019,16,Melbourne,1465.524,Past Round
9863.0,2019-07-14,2019,17,Melbourne,1481.58,Past Round
9872.0,2019-07-21,2019,18,Melbourne,1452.571,Past Round
9878.0,2019-07-27,2019,19,Melbourne,1432.399,Past Round
9887.0,2019-08-03,2019,20,Melbourne,1395.362,Past Round
9893.0,2019-08-10,2019,21,Melbourne,1379.71,Past Round
9901.0,2019-08-16,2019,22,Melbourne,1357.245,Past Round
9910.0,2019-08-24,2019,23,Melbourne,1320.612,Past Round
9936.0,2020-03-22,2020,1,Melbourne,1301.857,Past Round
10129.0,2020-06-13,2020,2,Melbourne,1292.952,Past Round
10151.0,2020-06-28,2020,4,Melbourne,1327.089,Past Round
10189.0,2020-07-05,2020,5,Melbourne,1305.568,Past Round
10213.0,2020-07-11,2020,6,Melbourne,1294.099,Past Round
10224.0,2020-07-19,2020,7,Melbourne,1311.909,Past Round
10234.0,2020-07-26,2020,8,Melbourne,1367.229,Past Round
10238.0,2020-07-30,2020,9,Melbourne,1345.911,Past Round
10248.0,2020-08-05,2020,10,Melbourne,1321.827,Past Round
10255.0,2020-08-09,2020,11,Melbourne,1353.4,Past Round
10263.0,2020-08-15,2020,12,Melbourne,1385.243,Past Round
10270.0,2020-08-22,2020,13,Melbourne,1431.59,Past Round
10283.0,2020-08-29,2020,14,Melbourne,1408.922,Past Round
10289.0,2020-09-03,2020,15,Melbourne,1442.316,Past Round
10296.0,2020-09-07,2020,16,Melbourne,1409.394,Past Round
10304.0,2020-09-12,2020,17,Melbourne,1366.082,Past Round
10311.0,2020-09-19,2020,18,Melbourne,1418.096,Past Round
10329.0,2021-03-20,2021,1,Melbourne,1458.844,Past Round
10340.0,2021-03-27,2021,2,Melbourne,1482.928,Past Round
10352.0,2021-04-04,2021,3,Melbourne,1525.835,Past Round
10361.0,2021-04-11,2021,4,Melbourne,1559.095,Past Round
10370.0,2021-04-18,2021,5,Melbourne,1599.236,Past Round
10376.0,2021-04-24,2021,6,Melbourne,1621.634,Past Round
10384.0,2021-05-02,2021,7,Melbourne,1664.878,Past Round
10393.0,2021-05-08,2021,8,Melbourne,1674.66,Past Round
10402.0,2021-05-16,2021,9,Melbourne,1691.323,Past Round
10415.0,2021-05-22,2021,10,Melbourne,1702.589,Past Round
10422.0,2021-05-28,2021,11,Melbourne,1648.348,Past Round
10430.0,2021-06-04,2021,12,Melbourne,1694.695,Past Round
10432.0,2021-06-14,2021,13,Melbourne,1731.193,Past Round
10447.0,2021-06-26,2021,15,Melbourne,1675.063,Past Round
10457.0,2021-07-03,2021,16,Melbourne,1699.687,Past Round
10469.0,2021-07-08,2021,17,Melbourne,1648.212,Past Round
10474.0,2021-07-17,2021,18,Melbourne,1693.21,Past Round
10493.0,2021-07-24,2021,19,Melbourne,1667.102,Past Round
10531.0,2021-08-01,2021,20,Melbourne,1631.684,Past Round
10506.0,2021-08-09,2021,21,Melbourne,1646.998,Past Round
10512.0,2021-08-15,2021,22,Melbourne,1678.369,Past Round
10519.0,2021-08-21,2021,23,Melbourne,1686.734,Past Round
10537.0,2021-08-28,2021,24,Melbourne,1733.554,Past Round
10541.0,2021-09-10,2021,26,Melbourne,1762.091,Past Round
10543.0,2021-09-25,2021,27,Melbourne,1791.1,Past Round
10544.0,2022-03-16,2022,1,Melbourne,1816.196,Past Round
10558.0,2022-03-26,2022,2,Melbourne,1838.324,Past Round
10563.0,2022-04-01,2022,3,Melbourne,1847.566,Past Round
10571.0,2022-04-07,2022,4,Melbourne,1856.539,Past Round
10585.0,2022-04-16,2022,5,Melbourne,1881.77,Past Round
10595.0,2022-04-24,2022,6,Melbourne,1891.485,Past Round
10601.0,2022-04-30,2022,7,Melbourne,1906.26,Past Round
10614.0,2022-05-08,2022,8,Melbourne,1913.276,Past Round
10624.0,2022-05-15,2022,9,Melbourne,1924.273,Past Round
10629.0,2022-05-21,2022,10,Melbourne,1931.289,Past Round
10637.0,2022-05-28,2022,11,Melbourne,1935.269,Past Round
10644.0,2022-06-04,2022,12,Melbourne,1876.036,Past Round
10650.0,2022-06-13,2022,13,Melbourne,1821.66,Past Round
10664.0,2022-06-23,2022,15,Melbourne,1771.939,Past Round
10677.0,2022-07-02,2022,16,Melbourne,1797.508,Past Round
10681.0,2022-07-07,2022,17,Melbourne,1808.505,Past Round
10695.0,2022-07-17,2022,18,Melbourne,1777.202,Past Round
10703.0,2022-07-23,2022,19,Melbourne,1797.981,Past Round
10714.0,2022-07-29,2022,20,Melbourne,1757.031,Past Round
10719.0,2022-08-05,2022,21,Melbourne,1786.108,Past Round
