ProviderId,status,CurrentRoundNumber,Round,RoundNumber,HomeTeam,HomeGoals,HomeBehinds,HomeScore,AwayTeam,AwayGoals,AwayBehinds,AwayScore,Venue,Location,State,Season,Date,Opposition,Match_id,RoundStatus
CD_M20140140409,CONCLUDED,27,Round 4,4,Fremantle,18.0,5.0,113.0,Essendon,9.0,6.0,60.0,Domain Stadium,Perth,WA,2014,2014-04-13,Essendon,5792.0,Past Round
CD_M20150140401,CONCLUDED,27,Round 4,4,Richmond,6.0,15.0,51.0,Melbourne,12.0,11.0,83.0,MCG,Melbourne,VIC,2015,2015-04-24,Melbourne,5991.0,Past Round
CD_M20150140402,CONCLUDED,27,Round 4,4,Essendon,6.0,13.0,49.0,Collingwood,9.0,15.0,69.0,MCG,Melbourne,VIC,2015,2015-04-25,Collingwood,5993.0,Past Round
CD_M20150140403,CONCLUDED,27,Round 4,4,St Kilda,12.0,9.0,81.0,Carlton,18.0,13.0,121.0,Westpac Stadium,Wellington,,2015,2015-04-25,Carlton,5992.0,Past Round
CD_M20150140404,CONCLUDED,27,Round 4,4,GWS,16.0,23.0,119.0,Gold Coast,7.0,11.0,53.0,Manuka Oval,Canberra,ACT,2015,2015-04-25,Gold Coast,5994.0,Past Round
CD_M20150140405,CONCLUDED,27,Round 4,4,Port Adelaide,15.0,9.0,99.0,Hawthorn,13.0,13.0,91.0,Adelaide Oval,Adelaide,SA,2015,2015-04-25,Hawthorn,5995.0,Past Round
CD_M20150140406,CONCLUDED,27,Round 4,4,Fremantle,11.0,8.0,74.0,Sydney,8.0,12.0,60.0,Domain Stadium,Perth,WA,2015,2015-04-25,Sydney,5996.0,Past Round
CD_M20150140407,CONCLUDED,27,Round 4,4,Brisbane,9.0,11.0,65.0,West Coast,17.0,16.0,118.0,Gabba,Brisbane,QLD,2015,2015-04-26,West Coast,5997.0,Past Round
CD_M20150140408,CONCLUDED,27,Round 4,4,Geelong,9.0,13.0,67.0,North Melbourne,12.0,11.0,83.0,GMHBA Stadium,Geelong,VIC,2015,2015-04-26,North Melbourne,5998.0,Past Round
CD_M20150140409,CONCLUDED,27,Round 4,4,Western Bulldogs,18.0,17.0,125.0,Adelaide,10.0,8.0,68.0,Marvel Stadium,Melbourne,VIC,2015,2015-04-26,Adelaide,5999.0,Past Round
CD_M20160140401,CONCLUDED,27,Round 4,4,West Coast,18.0,17.0,125.0,Richmond,9.0,3.0,57.0,Domain Stadium,Perth,WA,2016,2016-04-15,Richmond,6199.0,Past Round
CD_M20160140402,CONCLUDED,27,Round 4,4,Hawthorn,13.0,9.0,87.0,St Kilda,13.0,6.0,84.0,UTAS Stadium,Launceston,TAS,2016,2016-04-16,St Kilda,6201.0,Past Round
CD_M20160140403,CONCLUDED,27,Round 4,4,Brisbane,14.0,23.0,107.0,Gold Coast,14.0,10.0,94.0,Gabba,Brisbane,QLD,2016,2016-04-16,Gold Coast,6202.0,Past Round
CD_M20160140404,CONCLUDED,27,Round 4,4,Adelaide,16.0,17.0,113.0,Sydney,15.0,13.0,103.0,Adelaide Oval,Adelaide,SA,2016,2016-04-16,Sydney,6204.0,Past Round
CD_M20160140405,CONCLUDED,27,Round 4,4,Essendon,6.0,6.0,42.0,Geelong,9.0,18.0,72.0,MCG,Melbourne,VIC,2016,2016-04-16,Geelong,6200.0,Past Round
CD_M20160140406,CONCLUDED,27,Round 4,4,Carlton,7.0,7.0,49.0,Western Bulldogs,13.0,7.0,85.0,Marvel Stadium,Melbourne,VIC,2016,2016-04-16,Western Bulldogs,6203.0,Past Round
CD_M20160140407,CONCLUDED,27,Round 4,4,GWS,22.0,19.0,151.0,Port Adelaide,9.0,11.0,65.0,Manuka Oval,Canberra,ACT,2016,2016-04-17,Port Adelaide,6205.0,Past Round
CD_M20160140408,CONCLUDED,27,Round 4,4,North Melbourne,20.0,12.0,132.0,Fremantle,14.0,17.0,101.0,Marvel Stadium,Melbourne,VIC,2016,2016-04-17,Fremantle,6207.0,Past Round
CD_M20160140409,CONCLUDED,27,Round 4,4,Collingwood,9.0,13.0,67.0,Melbourne,16.0,6.0,102.0,MCG,Melbourne,VIC,2016,2016-04-17,Melbourne,6206.0,Past Round
CD_M20170140401,CONCLUDED,27,Round 4,4,West Coast,13.0,13.0,91.0,Sydney,10.0,5.0,65.0,Domain Stadium,Perth,WA,2017,2017-04-13,Sydney,9334.0,Past Round
CD_M20170140402,CONCLUDED,27,Round 4,4,North Melbourne,12.0,14.0,86.0,Western Bulldogs,12.0,17.0,89.0,Marvel Stadium,Melbourne,VIC,2017,2017-04-14,Western Bulldogs,9335.0,Past Round
CD_M20170140403,CONCLUDED,27,Round 4,4,Melbourne,15.0,14.0,104.0,Fremantle,16.0,10.0,106.0,MCG,Melbourne,VIC,2017,2017-04-15,Fremantle,9336.0,Past Round
CD_M20170140404,CONCLUDED,27,Round 4,4,GWS,16.0,16.0,112.0,Port Adelaide,11.0,15.0,81.0,Manuka Oval,Canberra,ACT,2017,2017-04-15,Port Adelaide,9337.0,Past Round
CD_M20170140405,CONCLUDED,27,Round 4,4,Carlton,12.0,10.0,82.0,Gold Coast,17.0,6.0,108.0,Marvel Stadium,Melbourne,VIC,2017,2017-04-15,Gold Coast,9338.0,Past Round
CD_M20170140406,CONCLUDED,27,Round 4,4,Adelaide,24.0,9.0,153.0,Essendon,13.0,10.0,88.0,Adelaide Oval,Adelaide,SA,2017,2017-04-15,Essendon,9339.0,Past Round
CD_M20170140407,CONCLUDED,27,Round 4,4,Collingwood,7.0,13.0,55.0,St Kilda,9.0,15.0,69.0,Marvel Stadium,Melbourne,VIC,2017,2017-04-16,St Kilda,9340.0,Past Round
CD_M20170140408,CONCLUDED,27,Round 4,4,Brisbane,10.0,7.0,67.0,Richmond,17.0,17.0,119.0,Gabba,Brisbane,QLD,2017,2017-04-16,Richmond,9341.0,Past Round
CD_M20170140409,CONCLUDED,27,Round 4,4,Hawthorn,6.0,12.0,48.0,Geelong,20.0,14.0,134.0,MCG,Melbourne,VIC,2017,2017-04-17,Geelong,9342.0,Past Round
CD_M20180140401,CONCLUDED,27,Round 4,4,Adelaide,9.0,4.0,58.0,Collingwood,16.0,10.0,106.0,Adelaide Oval,Adelaide,SA,2018,2018-04-13,Collingwood,9541.0,Past Round
CD_M20180140402,CONCLUDED,27,Round 4,4,GWS,11.0,16.0,82.0,Fremantle,7.0,9.0,51.0,Manuka Oval,Canberra,ACT,2018,2018-04-14,Fremantle,9542.0,Past Round
CD_M20180140403,CONCLUDED,27,Round 4,4,Richmond,16.0,14.0,110.0,Brisbane,2.0,5.0,17.0,MCG,Melbourne,VIC,2018,2018-04-14,Brisbane,9543.0,Past Round
CD_M20180140404,CONCLUDED,27,Round 4,4,Western Bulldogs,11.0,13.0,79.0,Sydney,13.0,8.0,86.0,Marvel Stadium,Melbourne,VIC,2018,2018-04-14,Sydney,9544.0,Past Round
CD_M20180140405,CONCLUDED,27,Round 4,4,North Melbourne,18.0,8.0,116.0,Carlton,4.0,6.0,30.0,Blundstone Arena,Hobart,TAS,2018,2018-04-14,Carlton,9545.0,Past Round
CD_M20180140406,CONCLUDED,27,Round 4,4,West Coast,21.0,13.0,139.0,Gold Coast,9.0,5.0,59.0,Optus Stadium,Perth,WA,2018,2018-04-14,Gold Coast,9546.0,Past Round
CD_M20180140407,CONCLUDED,27,Round 4,4,Essendon,16.0,10.0,106.0,Port Adelaide,12.0,12.0,84.0,Marvel Stadium,Melbourne,VIC,2018,2018-04-15,Port Adelaide,9547.0,Past Round
CD_M20180140408,CONCLUDED,27,Round 4,4,Hawthorn,18.0,7.0,115.0,Melbourne,6.0,12.0,48.0,MCG,Melbourne,VIC,2018,2018-04-15,Melbourne,9548.0,Past Round
CD_M20180140409,CONCLUDED,27,Round 4,4,Geelong,15.0,13.0,103.0,St Kilda,7.0,14.0,56.0,GMHBA Stadium,Geelong,VIC,2018,2018-04-15,St Kilda,9549.0,Past Round
CD_M20190140401,CONCLUDED,27,Round 4,4,Sydney,11.0,12.0,78.0,Melbourne,15.0,10.0,100.0,SCG,Sydney,NSW,2019,2019-04-11,Melbourne,9748.0,Past Round
CD_M20190140402,CONCLUDED,27,Round 4,4,Collingwood,11.0,12.0,78.0,Western Bulldogs,9.0,10.0,64.0,MCG,Melbourne,VIC,2019,2019-04-12,Western Bulldogs,9749.0,Past Round
CD_M20190140403,CONCLUDED,27,Round 4,4,Geelong,11.0,9.0,75.0,GWS,11.0,13.0,79.0,GMHBA Stadium,Geelong,VIC,2019,2019-04-13,GWS,9750.0,Past Round
CD_M20190140404,CONCLUDED,27,Round 4,4,Essendon,17.0,10.0,112.0,Brisbane,9.0,11.0,65.0,MCG,Melbourne,VIC,2019,2019-04-13,Brisbane,9751.0,Past Round
CD_M20190140405,CONCLUDED,27,Round 4,4,Port Adelaide,14.0,8.0,92.0,Richmond,15.0,9.0,99.0,Adelaide Oval,Adelaide,SA,2019,2019-04-13,Richmond,9752.0,Past Round
CD_M20190140406,CONCLUDED,27,Round 4,4,North Melbourne,9.0,17.0,71.0,Adelaide,8.0,11.0,59.0,Marvel Stadium,Melbourne,VIC,2019,2019-04-13,Adelaide,9753.0,Past Round
CD_M20190140407,CONCLUDED,27,Round 4,4,West Coast,10.0,9.0,69.0,Fremantle,7.0,14.0,56.0,Optus Stadium,Perth,WA,2019,2019-04-13,Fremantle,9754.0,Past Round
CD_M20190140408,CONCLUDED,27,Round 4,4,Gold Coast,8.0,11.0,59.0,Carlton,8.0,9.0,57.0,People First Stadium,Gold Coast,QLD,2019,2019-04-14,Carlton,9755.0,Past Round
CD_M20190140409,CONCLUDED,27,Round 4,4,St Kilda,10.0,14.0,74.0,Hawthorn,10.0,9.0,69.0,Marvel Stadium,Melbourne,VIC,2019,2019-04-14,Hawthorn,9756.0,Past Round
CD_M20200140401,CONCLUDED,22,Round 4,4,Sydney,5.0,9.0,39.0,Western Bulldogs,10.0,7.0,67.0,SCG,Sydney,NSW,2020,2020-06-25,Western Bulldogs,10144.0,Past Round
CD_M20200140402,CONCLUDED,22,Round 4,4,GWS,10.0,6.0,66.0,Collingwood,9.0,10.0,64.0,ENGIE Stadium,Sydney,NSW,2020,2020-06-26,Collingwood,10145.0,Past Round
CD_M20200140403,CONCLUDED,22,Round 4,4,Port Adelaide,13.0,11.0,89.0,West Coast,6.0,5.0,41.0,People First Stadium,Gold Coast,QLD,2020,2020-06-27,West Coast,10146.0,Past Round
CD_M20200140404,CONCLUDED,22,Round 4,4,St Kilda,15.0,3.0,93.0,Richmond,10.0,7.0,67.0,Marvel Stadium,Melbourne,VIC,2020,2020-06-27,Richmond,10147.0,Past Round
CD_M20200140405,CONCLUDED,22,Round 4,4,Essendon,8.0,3.0,51.0,Carlton,7.0,10.0,52.0,MCG,Melbourne,VIC,2020,2020-06-27,Carlton,10148.0,Past Round
CD_M20200140406,CONCLUDED,22,Round 4,4,Gold Coast,10.0,4.0,64.0,Fremantle,8.0,3.0,51.0,People First Stadium,Gold Coast,QLD,2020,2020-06-27,Fremantle,10149.0,Past Round
CD_M20200140407,CONCLUDED,22,Round 4,4,Brisbane,10.0,23.0,83.0,Adelaide,7.0,4.0,46.0,Gabba,Brisbane,QLD,2020,2020-06-28,Adelaide,10150.0,Past Round
CD_M20200140408,CONCLUDED,22,Round 4,4,Melbourne,6.0,8.0,44.0,Geelong,7.0,5.0,47.0,MCG,Melbourne,VIC,2020,2020-06-28,Geelong,10151.0,Past Round
CD_M20200140409,CONCLUDED,22,Round 4,4,Hawthorn,8.0,10.0,58.0,North Melbourne,8.0,6.0,54.0,Marvel Stadium,Melbourne,VIC,2020,2020-06-28,North Melbourne,10152.0,Past Round
CD_M20210140401,CONCLUDED,27,Round 4,4,Sydney,11.0,17.0,83.0,Essendon,12.0,8.0,80.0,SCG,Sydney,NSW,2021,2021-04-08,Essendon,10354.0,Past Round
CD_M20210140402,CONCLUDED,27,Round 4,4,Port Adelaide,11.0,13.0,79.0,Richmond,11.0,11.0,77.0,Adelaide Oval,Adelaide,SA,2021,2021-04-09,Richmond,10355.0,Past Round
CD_M20210140403,CONCLUDED,27,Round 4,4,Western Bulldogs,10.0,13.0,73.0,Brisbane,8.0,6.0,54.0,Mars Stadium,Ballarat,VIC,2021,2021-04-10,Brisbane,10356.0,Past Round
CD_M20210140404,CONCLUDED,27,Round 4,4,St Kilda,15.0,12.0,102.0,West Coast,13.0,4.0,82.0,Marvel Stadium,Melbourne,VIC,2021,2021-04-10,West Coast,10357.0,Past Round
CD_M20210140405,CONCLUDED,27,Round 4,4,Gold Coast,8.0,11.0,59.0,Carlton,9.0,16.0,70.0,People First Stadium,Gold Coast,QLD,2021,2021-04-10,Carlton,10358.0,Past Round
CD_M20210140406,CONCLUDED,27,Round 4,4,Collingwood,9.0,6.0,60.0,GWS,14.0,6.0,90.0,MCG,Melbourne,VIC,2021,2021-04-10,GWS,10359.0,Past Round
CD_M20210140407,CONCLUDED,27,Round 4,4,North Melbourne,10.0,8.0,68.0,Adelaide,16.0,13.0,109.0,Marvel Stadium,Melbourne,VIC,2021,2021-04-11,Adelaide,10360.0,Past Round
CD_M20210140408,CONCLUDED,27,Round 4,4,Melbourne,12.0,13.0,85.0,Geelong,9.0,6.0,60.0,MCG,Melbourne,VIC,2021,2021-04-11,Geelong,10361.0,Past Round
CD_M20210140409,CONCLUDED,27,Round 4,4,Fremantle,13.0,18.0,96.0,Hawthorn,12.0,9.0,81.0,Optus Stadium,Perth,WA,2021,2021-04-11,Hawthorn,10362.0,Past Round
CD_M20220140401,CONCLUDED,27,Round 4,4,Port Adelaide,4.0,12.0,36.0,Melbourne,10.0,8.0,68.0,Adelaide Oval,Adelaide,SA,2022,2022-04-07,Melbourne,10571.0,Past Round
CD_M20220140402,CONCLUDED,27,Round 4,4,Geelong,11.0,14.0,80.0,Brisbane,11.0,4.0,70.0,GMHBA Stadium,Geelong,VIC,2022,2022-04-08,Brisbane,10572.0,Past Round
CD_M20220140403,CONCLUDED,27,Round 4,4,Sydney,13.0,8.0,86.0,North Melbourne,12.0,3.0,75.0,SCG,Sydney,NSW,2022,2022-04-09,North Melbourne,10573.0,Past Round
CD_M20220140404,CONCLUDED,27,Round 4,4,Collingwood,10.0,14.0,74.0,West Coast,14.0,3.0,87.0,Marvel Stadium,Melbourne,VIC,2022,2022-04-09,West Coast,10574.0,Past Round
CD_M20220140405,CONCLUDED,27,Round 4,4,Richmond,15.0,9.0,99.0,Western Bulldogs,7.0,19.0,61.0,MCG,Melbourne,VIC,2022,2022-04-09,Western Bulldogs,10575.0,Past Round
CD_M20220140406,CONCLUDED,27,Round 4,4,Fremantle,13.0,10.0,88.0,GWS,8.0,6.0,54.0,Optus Stadium,Perth,WA,2022,2022-04-09,GWS,10576.0,Past Round
CD_M20220140407,CONCLUDED,27,Round 4,4,Essendon,15.0,13.0,103.0,Adelaide,15.0,9.0,99.0,Marvel Stadium,Melbourne,VIC,2022,2022-04-10,Adelaide,10577.0,Past Round
CD_M20220140408,CONCLUDED,27,Round 4,4,Hawthorn,10.0,13.0,73.0,St Kilda,22.0,10.0,142.0,MCG,Melbourne,VIC,2022,2022-04-10,St Kilda,10578.0,Past Round
CD_M20220140409,CONCLUDED,27,Round 4,4,Gold Coast,13.0,14.0,92.0,Carlton,8.0,14.0,62.0,People First Stadium,Gold Coast,QLD,2022,2022-04-10,Carlton,10579.0,Past Round
CD_M20230140401,CONCLUDED,28,Round 4,4,Brisbane,18.0,8.0,116.0,Collingwood,11.0,17.0,83.0,Gabba,Brisbane,QLD,2023,2023-04-06,Collingwood,10778.0,Past Round
CD_M20230140402,CONCLUDED,28,Round 4,4,North Melbourne,11.0,18.0,84.0,Carlton,16.0,11.0,107.0,Marvel Stadium,Melbourne,VIC,2023,2023-04-07,Carlton,10779.0,Past Round
CD_M20230140403,CONCLUDED,28,Round 4,4,Adelaide,17.0,9.0,111.0,Fremantle,10.0,12.0,72.0,Adelaide Oval,Adelaide,SA,2023,2023-04-08,Fremantle,10780.0,Past Round
CD_M20230140404,CONCLUDED,28,Round 4,4,Richmond,12.0,12.0,84.0,Western Bulldogs,12.0,17.0,89.0,MCG,Melbourne,VIC,2023,2023-04-08,Western Bulldogs,10781.0,Past Round
CD_M20230140405,CONCLUDED,28,Round 4,4,St Kilda,17.0,11.0,113.0,Gold Coast,8.0,12.0,60.0,Marvel Stadium,Melbourne,VIC,2023,2023-04-08,Gold Coast,10782.0,Past Round
CD_M20230140406,CONCLUDED,28,Round 4,4,Sydney,9.0,10.0,64.0,Port Adelaide,9.0,12.0,66.0,SCG,Sydney,NSW,2023,2023-04-08,Port Adelaide,10783.0,Past Round
CD_M20230140407,CONCLUDED,28,Round 4,4,Essendon,11.0,22.0,88.0,GWS,11.0,9.0,75.0,Marvel Stadium,Melbourne,VIC,2023,2023-04-09,GWS,10784.0,Past Round
CD_M20230140408,CONCLUDED,28,Round 4,4,West Coast,9.0,9.0,63.0,Melbourne,19.0,12.0,126.0,Optus Stadium,Perth,WA,2023,2023-04-09,Melbourne,10785.0,Past Round
CD_M20230140409,CONCLUDED,28,Round 4,4,Geelong,19.0,13.0,127.0,Hawthorn,6.0,9.0,45.0,MCG,Melbourne,VIC,2023,2023-04-10,Hawthorn,10786.0,Past Round
CD_M20240140401,CONCLUDED,28,Round 4,4,Adelaide,8.0,15.0,63.0,Melbourne,10.0,18.0,78.0,Adelaide Oval,Adelaide,SA,2024,2024-04-04,Melbourne,10996.0,Past Round
CD_M20240140402,CONCLUDED,28,Round 4,4,Brisbane,16.0,16.0,112.0,North Melbourne,6.0,6.0,42.0,Norwood Oval,Adelaide,SA,2024,2024-04-05,North Melbourne,10997.0,Past Round
CD_M20240140403,CONCLUDED,28,Round 4,4,Port Adelaide,17.0,9.0,111.0,Essendon,6.0,6.0,42.0,Adelaide Oval,Adelaide,SA,2024,2024-04-05,Essendon,10998.0,Past Round
CD_M20240140404,CONCLUDED,28,Round 4,4,West Coast,11.0,12.0,78.0,Sydney,15.0,14.0,104.0,Adelaide Hills,Mt Barker,SA,2024,2024-04-06,Sydney,10999.0,Past Round
CD_M20240140405,CONCLUDED,28,Round 4,4,Fremantle,9.0,9.0,63.0,Carlton,10.0,13.0,73.0,Adelaide Oval,Adelaide,SA,2024,2024-04-06,Carlton,11000.0,Past Round
CD_M20240140406,CONCLUDED,28,Round 4,4,Western Bulldogs,14.0,7.0,91.0,Geelong,14.0,11.0,95.0,Adelaide Oval,Adelaide,SA,2024,2024-04-06,Geelong,11001.0,Past Round
CD_M20240140407,CONCLUDED,28,Round 4,4,Gold Coast,13.0,11.0,89.0,GWS,18.0,9.0,117.0,Adelaide Hills,Mt Barker,SA,2024,2024-04-07,GWS,11002.0,Past Round
CD_M20240140408,CONCLUDED,28,Round 4,4,Richmond,9.0,6.0,60.0,St Kilda,9.0,13.0,67.0,Norwood Oval,Adelaide,SA,2024,2024-04-07,St Kilda,11003.0,Past Round
CD_M20240140409,CONCLUDED,28,Round 4,4,Collingwood,11.0,11.0,77.0,Hawthorn,11.0,6.0,72.0,Adelaide Oval,Adelaide,SA,2024,2024-04-07,Hawthorn,11004.0,Past Round
CD_M20250140401,CONCLUDED,28,Round 4,4,Collingwood,8.0,15.0,63.0,Carlton,6.0,10.0,46.0,MCG,Melbourne,VIC,2025,2025-04-03,Carlton,11215.0,Past Round
CD_M20250140402,CONCLUDED,28,Round 4,4,Geelong,12.0,13.0,85.0,Melbourne,6.0,10.0,46.0,GMHBA Stadium,Geelong,VIC,2025,2025-04-04,Melbourne,11216.0,Past Round
CD_M20250140403,CONCLUDED,28,Round 4,4,Gold Coast,13.0,13.0,91.0,Adelaide,14.0,6.0,90.0,People First Stadium,Gold Coast,QLD,2025,2025-04-05,Adelaide,11217.0,Past Round
CD_M20250140404,CONCLUDED,28,Round 4,4,Richmond,13.0,12.0,90.0,Brisbane,18.0,10.0,118.0,MCG,Melbourne,VIC,2025,2025-04-05,Brisbane,11218.0,Past Round
CD_M20250140405,CONCLUDED,28,Round 4,4,North Melbourne,8.0,4.0,52.0,Sydney,18.0,9.0,117.0,Marvel Stadium,Melbourne,VIC,2025,2025-04-05,Sydney,11219.0,Past Round
CD_M20250140406,CONCLUDED,28,Round 4,4,GWS,20.0,12.0,132.0,West Coast,7.0,9.0,51.0,ENGIE Stadium,Sydney,NSW,2025,2025-04-06,West Coast,11220.0,Past Round
CD_M20250140407,CONCLUDED,28,Round 4,4,Port Adelaide,10.0,12.0,72.0,St Kilda,13.0,11.0,89.0,Adelaide Oval,Adelaide,SA,2025,2025-04-06,St Kilda,11221.0,Past Round
CD_M20250140408,CONCLUDED,28,Round 4,4,Fremantle,15.0,7.0,97.0,Western Bulldogs,12.0,9.0,81.0,Optus Stadium,Perth,WA,2025,2025-04-06,Western Bulldogs,11222.0,Past Round
CD_M20260140401,CONCLUDED,19,Round 4,4,Brisbane,17.0,17.0,119.0,Collingwood,10.0,5.0,65.0,Gabba,Brisbane,QLD,2026,2026-04-02,Collingwood,11433.0,Past Round
CD_M20260140402,CONCLUDED,19,Round 4,4,North Melbourne,14.0,12.0,96.0,Carlton,13.0,8.0,86.0,Marvel Stadium,Melbourne,VIC,2026,2026-04-03,Carlton,11434.0,Past Round
CD_M20260140403,CONCLUDED,19,Round 4,4,Adelaide,11.0,10.0,76.0,Fremantle,11.0,12.0,78.0,Adelaide Oval,Adelaide,SA,2026,2026-04-03,Fremantle,11435.0,Past Round
CD_M20260140404,CONCLUDED,19,Round 4,4,Richmond,6.0,12.0,48.0,Port Adelaide,13.0,12.0,90.0,MCG,Melbourne,VIC,2026,2026-04-04,Port Adelaide,11436.0,Past Round
CD_M20260140405,CONCLUDED,19,Round 4,4,West Coast,4.0,11.0,35.0,Sydney,24.0,19.0,163.0,Optus Stadium,Perth,WA,2026,2026-04-04,Sydney,11437.0,Past Round
CD_M20260140406,CONCLUDED,19,Round 4,4,Melbourne,16.0,13.0,109.0,Gold Coast,14.0,5.0,89.0,MCG,Melbourne,VIC,2026,2026-04-05,Gold Coast,11438.0,Past Round
CD_M20260140407,CONCLUDED,19,Round 4,4,Western Bulldogs,14.0,15.0,99.0,Essendon,9.0,11.0,65.0,Marvel Stadium,Melbourne,VIC,2026,2026-04-05,Essendon,11439.0,Past Round
CD_M20260140408,CONCLUDED,19,Round 4,4,Hawthorn,13.0,14.0,92.0,Geelong,14.0,7.0,91.0,MCG,Melbourne,VIC,2026,2026-04-06,Geelong,11440.0,Past Round
CD_M20120140501,CONCLUDED,27,Round 5,5,Collingwood,11.0,14.0,80.0,Essendon,11.0,13.0,79.0,MCG,Melbourne,VIC,2012,2012-04-25,Essendon,5379.0,Past Round
CD_M20120140502,CONCLUDED,27,Round 5,5,Fremantle,7.0,15.0,57.0,Carlton,10.0,5.0,65.0,Domain Stadium,Perth,WA,2012,2012-04-27,Carlton,5380.0,Past Round
CD_M20120140503,CONCLUDED,27,Round 5,5,GWS,9.0,8.0,62.0,Western Bulldogs,15.0,14.0,104.0,Manuka Oval,Canberra,ACT,2012,2012-04-28,Western Bulldogs,5381.0,Past Round
CD_M20120140504,CONCLUDED,27,Round 5,5,North Melbourne,17.0,25.0,127.0,Gold Coast,13.0,15.0,93.0,Marvel Stadium,Melbourne,VIC,2012,2012-04-28,Gold Coast,5382.0,Past Round
CD_M20120140505,CONCLUDED,27,Round 5,5,Melbourne,10.0,6.0,66.0,St Kilda,12.0,12.0,84.0,MCG,Melbourne,VIC,2012,2012-04-28,St Kilda,5384.0,Past Round
CD_M20120140506,CONCLUDED,27,Round 5,5,Brisbane,4.0,17.0,41.0,Geelong,12.0,7.0,79.0,Gabba,Brisbane,QLD,2012,2012-04-28,Geelong,5383.0,Past Round
CD_M20120140507,CONCLUDED,27,Round 5,5,Hawthorn,10.0,9.0,69.0,Sydney,16.0,10.0,106.0,UTAS Stadium,Launceston,TAS,2012,2012-04-29,Sydney,5385.0,Past Round
CD_M20120140508,CONCLUDED,27,Round 5,5,Richmond,14.0,13.0,97.0,West Coast,16.0,11.0,107.0,Marvel Stadium,Melbourne,VIC,2012,2012-04-29,West Coast,5386.0,Past Round
CD_M20120140509,CONCLUDED,27,Round 5,5,Adelaide,16.0,14.0,110.0,Port Adelaide,14.0,7.0,91.0,AAMI Stadium,Adelaide,SA,2012,2012-04-29,Port Adelaide,5387.0,Past Round
CD_M20130140501,CONCLUDED,27,Round 5,5,Essendon,18.0,13.0,121.0,Collingwood,10.0,15.0,75.0,MCG,Melbourne,VIC,2013,2013-04-25,Collingwood,5586.0,Past Round
CD_M20130140502,CONCLUDED,27,Round 5,5,St Kilda,9.0,9.0,63.0,Sydney,11.0,13.0,79.0,Westpac Stadium,Wellington,,2013,2013-04-25,Sydney,5587.0,Past Round
CD_M20130140503,CONCLUDED,27,Round 5,5,Fremantle,12.0,9.0,81.0,Richmond,12.0,8.0,80.0,Domain Stadium,Perth,WA,2013,2013-04-26,Richmond,5588.0,Past Round
CD_M20130140504,CONCLUDED,27,Round 5,5,GWS,16.0,8.0,104.0,Gold Coast,21.0,22.0,148.0,Manuka Oval,Canberra,ACT,2013,2013-04-27,Gold Coast,5589.0,Past Round
CD_M20130140505,CONCLUDED,27,Round 5,5,Carlton,17.0,13.0,115.0,Adelaide,12.0,11.0,83.0,MCG,Melbourne,VIC,2013,2013-04-27,Adelaide,5590.0,Past Round
CD_M20130140506,CONCLUDED,27,Round 5,5,Western Bulldogs,13.0,8.0,86.0,Geelong,15.0,17.0,107.0,Marvel Stadium,Melbourne,VIC,2013,2013-04-27,Geelong,5592.0,Past Round
CD_M20130140507,CONCLUDED,27,Round 5,5,Port Adelaide,12.0,12.0,84.0,West Coast,10.0,19.0,79.0,AAMI Stadium,Adelaide,SA,2013,2013-04-27,West Coast,5591.0,Past Round
CD_M20130140508,CONCLUDED,27,Round 5,5,Brisbane,17.0,20.0,122.0,Melbourne,14.0,10.0,94.0,Gabba,Brisbane,QLD,2013,2013-04-28,Melbourne,5593.0,Past Round
CD_M20130140509,CONCLUDED,27,Round 5,5,Hawthorn,14.0,15.0,99.0,North Melbourne,13.0,18.0,96.0,MCG,Melbourne,VIC,2013,2013-04-28,North Melbourne,5594.0,Past Round
CD_M20140140501,CONCLUDED,27,Round 5,5,Brisbane,9.0,9.0,63.0,Richmond,15.0,16.0,106.0,Gabba,Brisbane,QLD,2014,2014-04-17,Richmond,5793.0,Past Round
CD_M20140140502,CONCLUDED,27,Round 5,5,Collingwood,13.0,15.0,93.0,North Melbourne,8.0,10.0,58.0,MCG,Melbourne,VIC,2014,2014-04-19,North Melbourne,5794.0,Past Round
CD_M20140140503,CONCLUDED,27,Round 5,5,Sydney,13.0,14.0,92.0,Fremantle,11.0,9.0,75.0,SCG,Sydney,NSW,2014,2014-04-19,Fremantle,5795.0,Past Round
CD_M20140140504,CONCLUDED,27,Round 5,5,West Coast,7.0,14.0,56.0,Port Adelaide,10.0,10.0,70.0,Domain Stadium,Perth,WA,2014,2014-04-19,Port Adelaide,5796.0,Past Round
CD_M20140140505,CONCLUDED,27,Round 5,5,Essendon,9.0,11.0,65.0,St Kilda,11.0,15.0,81.0,Marvel Stadium,Melbourne,VIC,2014,2014-04-19,St Kilda,5797.0,Past Round
CD_M20140140506,CONCLUDED,27,Round 5,5,Adelaide,21.0,11.0,137.0,GWS,10.0,12.0,72.0,Adelaide Oval,Adelaide,SA,2014,2014-04-20,GWS,5798.0,Past Round
CD_M20140140507,CONCLUDED,27,Round 5,5,Melbourne,11.0,12.0,78.0,Gold Coast,11.0,20.0,86.0,MCG,Melbourne,VIC,2014,2014-04-20,Gold Coast,5799.0,Past Round
